2021-06-07 10:29:20 iters:8600/133200, loss:0.0065, accuracy:0.9977
2021-06-07 10:30:33 iters:8700/133200, loss:0.0063, accuracy:0.9978
2021-06-07 10:31:45 iters:8800/133200, loss:0.0061, accuracy:0.9979
2021-06-07 10:32:57 iters:8900/133200, loss:0.0067, accuracy:0.9977
2021-06-07 10:34:09 iters:9000/133200, loss:0.0062, accuracy:0.9979
2021-06-07 10:35:28 iters:9100/133200, loss:0.0062, accuracy:0.9979
2021-06-07 10:36:39 iters:9200/133200, loss:0.0064, accuracy:0.9978
2021-06-07 10:37:51 iters:9300/133200, loss:0.0068, accuracy:0.9976
2021-06-07 10:39:04 iters:9400/133200, loss:0.0059, accuracy:0.998
2021-06-07 10:40:16 iters:9500/133200, loss:0.0068, accuracy:0.9977
2021-06-07 10:41:28 iters:9600/133200, loss:0.0063, accuracy:0.9978
2021-06-07 10:42:40 iters:9700/133200, loss:0.0059, accuracy:0.998
2021-06-07 10:43:52 iters:9800/133200, loss:0.0062, accuracy:0.9979
2021-06-07 10:45:04 iters:9900/133200, loss:0.0062, accuracy:0.9979
2021-06-07 10:46:09 27 test iterations per epoch
2021-06-07 10:46:15 idx 0 case volume-0 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:46:26 idx 1 case volume-101 mean_dice 0.160596 mean_hd95 77.463217
2021-06-07 10:46:28 idx 2 case volume-103 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:46:34 idx 3 case volume-105 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:46:44 idx 4 case volume-108 mean_dice 0.193559 mean_hd95 22.759613
2021-06-07 10:46:47 idx 5 case volume-109 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:46:55 idx 6 case volume-110 mean_dice 0.004786 mean_hd95 109.736047
2021-06-07 10:47:00 idx 7 case volume-111 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:47:05 idx 8 case volume-113 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:47:12 idx 9 case volume-17 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:47:18 idx 10 case volume-19 mean_dice 0.000000 mean_hd95 0.000000
